Dealer ID,Dealer Name,Dealer Number,Dealer Comment,Dealer Address,Dealer City,Dealer State,dealer Iframe Map,Zip Code,Detail URL,Image From URL,Local Image URL,Title,Year,Make,Model,Vin,Price,Miles,Type,Model No,Trim,Stock,Engine Details,Transmission,Body Description,Fuel,Drive Info,MPG City,MPG Highway,Exterior Color,Star,Created Date,Batch No,Dealer Link,Monthly Pay,In Market,MPG,Interior Color,Drivetrain,Status,Dealer Inventory Count
CG-241000,First Class Motors,8444750578,Alloy Wheels · Bluetooth · & more,"1311 N Gevers St
San Antonio, TX 78202 Map & directions
https://www.firstclassmotorsusa.com
Sales: (844) 475-0578",San Antonio,TX,,78202,https://www.cargurus.com/Cars/m-First-Class-Motors-sp456417#listing=398969201/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/26/04/25/2019_honda_hr-v-pic-5848932364408082093-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2019_Honda_HR_V_Sport_FWD_3CZRU5H12KG716431_369.jpg,2019 Honda HR-V Sport FWD,2019,Honda,HR-V,3CZRU5H12KG716431,13895,122085 mi,Used,,Sport FWD,369,141 hp 1.8L I4,Continuously Variable Transmission,SUV / Crossover,Gasoline,,,,N/A,,2024-10-29 15:56:11,1,https://www.cargurus.com/Cars/m-First-Class-Motors-sp456417#listing=398969201/NONE/DEFAULT,287,,31 MPG,N/A,Front-Wheel Drive,Good Deal,17,"Start online, finalize with the dealer · New arrival"
CG-241000,First Class Motors,8444750578,Leather Seats · Navigation System · & more,"1311 N Gevers St
San Antonio, TX 78202 Map & directions
https://www.firstclassmotorsusa.com
Sales: (844) 475-0578",San Antonio,TX,,78202,https://www.cargurus.com/Cars/m-First-Class-Motors-sp456417#listing=398969202/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/26/00/23/2021_porsche_macan-pic-7978958984055301620-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2021_Porsche_Macan_AWD_WP1AA2A54MLB16523_370.jpg,2021 Porsche Macan AWD,2021,Porsche,Macan,WP1AA2A54MLB16523,44995,17367 mi,Used,,AWD,370,248 hp 2L I4,7-Speed Automatic,SUV / Crossover,Gasoline,,,,N/A,,2024-10-29 15:56:22,1,https://www.cargurus.com/Cars/m-First-Class-Motors-sp456417#listing=398969202/NONE/DEFAULT,903,,N/A,N/A,All-Wheel Drive,Fair Deal,17,"Start online, finalize with the dealer · New arrival"
CG-241000,First Class Motors,8444750578,Steel Wheels · Bluetooth,"1311 N Gevers St
San Antonio, TX 78202 Map & directions
https://www.firstclassmotorsusa.com
Sales: (844) 475-0578",San Antonio,TX,,78202,https://www.cargurus.com/Cars/m-First-Class-Motors-sp456417#listing=398769549/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/26/06/55/2011_toyota_camry-pic-1430771377790229934-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2011_Toyota_Camry_LE_4T1BF3EK7BU755401_363.jpg,2011 Toyota Camry LE,2011,Toyota,Camry,4T1BF3EK7BU755401,5995,160895 mi,Used,,LE,363,169 hp 2.5L I4,6-Speed Automatic Overdrive,Sedan,Gasoline,,,,N/A,,2024-10-29 15:56:34,1,https://www.cargurus.com/Cars/m-First-Class-Motors-sp456417#listing=398769549/NONE/DEFAULT,127,,N/A,N/A,Front-Wheel Drive,No Rating,17,"Start online, finalize with the dealer · New arrival"
CG-241000,First Class Motors,8444750578,Premium Wheels,"1311 N Gevers St
San Antonio, TX 78202 Map & directions
https://www.firstclassmotorsusa.com
Sales: (844) 475-0578",San Antonio,TX,,78202,https://www.cargurus.com/Cars/m-First-Class-Motors-sp456417#listing=396808498/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/26/05/04/2007_ford_f-250_super_duty-pic-2758041491783216209-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2007_Ford_F_250_Super_Duty_XL_Crew_Cab_4WD_1FTSW21P17EA38218_348.jpg,2007 Ford F-250 Super Duty XL Crew Cab 4WD,2007,Ford,F-250 Super Duty,1FTSW21P17EA38218,10995,189321 mi,Used,,XL Crew Cab 4WD,348,6L V8 Diesel,Automatic,Pickup Truck,Diesel,,,,N/A,,2024-10-29 15:56:44,1,https://www.cargurus.com/Cars/m-First-Class-Motors-sp456417#listing=396808498/NONE/DEFAULT,233,,N/A,N/A,Four-Wheel Drive,No Rating,17,"Start online, finalize with the dealer"
CG-241000,First Class Motors,8444750578,Adaptive Cruise Control · Steel Wheels · & more,"1311 N Gevers St
San Antonio, TX 78202 Map & directions
https://www.firstclassmotorsusa.com
Sales: (844) 475-0578",San Antonio,TX,,78202,https://www.cargurus.com/Cars/m-First-Class-Motors-sp456417#listing=391860819/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/26/03/18/2022_toyota_corolla-pic-371649241577471146-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2022_Toyota_Corolla_LE_FWD_5YFEPMAE4NP329669_355.jpg,2022 Toyota Corolla LE FWD,2022,Toyota,Corolla,5YFEPMAE4NP329669,16995,47217 mi,Used,,LE FWD,355,1.8L I4,Continuously Variable Transmission,Sedan,Gasoline,,,,N/A,,2024-10-29 15:56:56,1,https://www.cargurus.com/Cars/m-First-Class-Motors-sp456417#listing=391860819/NONE/DEFAULT,339,,34 MPG,N/A,Front-Wheel Drive,No Rating,17,"Start online, finalize with the dealer"
CG-241000,S.I.D. Motors,2107625048,Sunroof/Moonroof · Navigation System · & more,"1506 N. Zarzamora
San Antonio, TX 78207 Map & directions
http://www.sidmotors.com
Sales: (210) 762-5048",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-S-I-D-Motors-sp338795#listing=398151741/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/12/07/28/2017_toyota_corolla-pic-8658271913311075700-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2017_Toyota_Corolla_SE_5YFBURHE4HP674512_10218.jpg,2017 Toyota Corolla SE,2017,Toyota,Corolla,5YFBURHE4HP674512,15795,62485 mi,Used,,SE,10218,132 hp 1.8L I4,Continuously Variable Transmission,Sedan,Gasoline,,,,Black,,2024-10-29 15:57:56,1,https://www.cargurus.com/Cars/m-S-I-D-Motors-sp338795#listing=398151741/NONE/DEFAULT,334,,32 MPG,Black,Front-Wheel Drive,Good Deal,3,N/A
CG-241000,S.I.D. Motors,2107625048,Sunroof/Moonroof · Alloy Wheels · & more,"1506 N. Zarzamora
San Antonio, TX 78207 Map & directions
http://www.sidmotors.com
Sales: (210) 762-5048",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-S-I-D-Motors-sp338795#listing=371125144/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/26/14/08/2015_honda_accord_coupe-pic-7215329223916526630-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2015_Honda_Accord_Coupe_EX_1HGCT1B7XFA005442_10208.jpg,2015 Honda Accord Coupe EX,2015,Honda,Accord Coupe,1HGCT1B7XFA005442,14295,74141 mi,Used,,EX,10208,185 hp 2.4L I4,Continuously Variable Transmission,Coupe,Gasoline,,,,N/A,,2024-10-29 15:58:06,1,https://www.cargurus.com/Cars/m-S-I-D-Motors-sp338795#listing=371125144/NONE/DEFAULT,303,,30 MPG,N/A,Front-Wheel Drive,Good Deal,3,N/A
CG-241000,S.I.D. Motors,2107625048,Navigation System · Alloy Wheels · & more,"1506 N. Zarzamora
San Antonio, TX 78207 Map & directions
http://www.sidmotors.com
Sales: (210) 762-5048",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-S-I-D-Motors-sp338795#listing=371324359/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/24/03/26/2015_hyundai_sonata-pic-3188670893255303714-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2015_Hyundai_Sonata_SE_FWD_5NPE24AF2FH093271_10204.jpg,2015 Hyundai Sonata SE FWD,2015,Hyundai,Sonata,5NPE24AF2FH093271,9995,55815 mi,Used,,SE FWD,10204,185 hp 2.4L I4,7-Speed Automatic,Sedan,Gasoline,,,,Black,,2024-10-29 15:58:16,1,https://www.cargurus.com/Cars/m-S-I-D-Motors-sp338795#listing=371324359/NONE/DEFAULT,212,,N/A,Gray,Front-Wheel Drive,No Rating,3,N/A
CG-241000,Drive Out Auto Center,2108995046,Leather Seats · Limited Package · & more,"3223 San Pedro Ave
San Antonio, TX 78212 Map & directions
https://www.driveout.net
Sales: (210) 899-5046",San Antonio,TX,,78212,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=393646238/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/08/27/23/05/2007_ford_explorer_sport_trac-pic-3829125228513917259-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2007_Ford_Explorer_Sport_Trac_Limited_1FMEU33K67UA10412_8694.jpg,2007 Ford Explorer Sport Trac Limited,2007,Ford,Explorer Sport Trac,1FMEU33K67UA10412,9998,93700 mi,Used,,Limited,8694,210 hp 4L V6,Automatic,Pickup Truck,Gasoline,,,,Black,,2024-10-29 15:59:40,1,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=393646238/NONE/DEFAULT,212,,16 MPG,Brown (TAN),Rear-Wheel Drive,Good Deal,34,Online reservation available
CG-241000,Drive Out Auto Center,2108995046,Alloy Wheels · Bluetooth · & more,"3223 San Pedro Ave
San Antonio, TX 78212 Map & directions
https://www.driveout.net
Sales: (210) 899-5046",San Antonio,TX,,78212,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=389923335/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/07/11/12/17/2018_dodge_challenger-pic-916961560451224545-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2018_Dodge_Challenger_SXT_RWD_2C3CDZAG9JH217209_8680.jpg,2018 Dodge Challenger SXT RWD,2018,Dodge,Challenger,2C3CDZAG9JH217209,17798,86200 mi,Used,,SXT RWD,8680,305 hp 3.6L V6,8-Speed Automatic,Coupe,Gasoline,,,,Orange,,2024-10-29 15:59:50,1,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=389923335/NONE/DEFAULT,377,,24 MPG,Black,Rear-Wheel Drive,Fair Deal,34,Online reservation available
CG-241000,Drive Out Auto Center,2108995046,Steel Wheels,"3223 San Pedro Ave
San Antonio, TX 78212 Map & directions
https://www.driveout.net
Sales: (210) 899-5046",San Antonio,TX,,78212,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=390118355/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/07/06/17/33/2018_ford_transit_connect-pic-6658617247705612844-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2018_Ford_Transit_Connect_Cargo_XL_LWB_FWD_with_Rear_Cargo_Doors_NM0LS7E75J1364185_8669.jpg,2018 Ford Transit Connect Cargo XL LWB FWD with Rear Cargo Doors,2018,Ford,Transit Connect,NM0LS7E75J1364185,13498,124670 mi,Used,,Cargo XL LWB FWD with Rear Cargo Doors,8669,2.5L I4,6-Speed Automatic,Van,Gasoline,,,,White,,2024-10-29 16:00:00,1,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=390118355/NONE/DEFAULT,286,,23 MPG,Black,Front-Wheel Drive,Fair Deal,34,Online reservation available
CG-241000,Drive Out Auto Center,2108995046,Steel Wheels · Backup Camera,"3223 San Pedro Ave
San Antonio, TX 78212 Map & directions
https://www.driveout.net
Sales: (210) 899-5046",San Antonio,TX,,78212,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=396063789/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/09/14/01/42/2018_ford_transit_cargo-pic-7824868779478412001-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2018_Ford_Transit_Cargo_250_3dr_LWB_Medium_Roof_Cargo_Van_with_Sliding_Passenger_Side_Door_1FTYR2CM3JKA95548_8699.jpg,2018 Ford Transit Cargo 250 3dr LWB Medium Roof Cargo Van with Sliding Passenger Side Door,2018,Ford,Transit Cargo,1FTYR2CM3JKA95548,25998,69082 mi,Used,,250 3dr LWB Medium Roof Cargo Van with Sliding Passenger Side Door,8699,275 hp 3.7L V6,6-Speed Automatic Overdrive,Van,Gasoline,,,,White,,2024-10-29 16:00:10,1,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=396063789/NONE/DEFAULT,550,,N/A,Black,Rear-Wheel Drive,Good Deal,34,Online reservation available
CG-241000,Drive Out Auto Center,2108995046,Navigation System · Alloy Wheels · & more,"3223 San Pedro Ave
San Antonio, TX 78212 Map & directions
https://www.driveout.net
Sales: (210) 899-5046",San Antonio,TX,,78212,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=398669229/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/16/00/41/2010_toyota_prius-pic-5532963360626844026-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2010_Toyota_Prius_Three_JTDKN3DU3A5176828_8737.jpg,2010 Toyota Prius Three,2010,Toyota,Prius,JTDKN3DU3A5176828,10998,64500 mi,Used,,Three,8737,134 hp 1.8L I4 Hybrid,Continuously Variable Transmission,Hatchback,Hybrid,,,,Gray,,2024-10-29 16:00:20,1,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=398669229/NONE/DEFAULT,233,,50 MPG,Gray,Front-Wheel Drive,Good Deal,34,Online reservation available · New arrival
CG-241000,Drive Out Auto Center,2108995046,Steel Wheels · Dual Rear Wheels,"3223 San Pedro Ave
San Antonio, TX 78212 Map & directions
https://www.driveout.net
Sales: (210) 899-5046",San Antonio,TX,,78212,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=376204526/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/01/16/09/56/2013_chevrolet_express_chassis-pic-5733053673878525359-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2013_Chevrolet_Express_Chassis_3500_177_Cutaway_with_1WT_RWD_1GB3G4BG7D1154607_8534.jpg,2013 Chevrolet Express Chassis 3500 177 Cutaway with 1WT RWD,2013,Chevrolet,Express Chassis,1GB3G4BG7D1154607,12998,124630 mi,Used,,3500 177 Cutaway with 1WT RWD,8534,324 hp 6L V8,6-Speed Automatic Overdrive,Van,Gasoline,,,,White,,2024-10-29 16:00:31,1,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=376204526/NONE/DEFAULT,275,,N/A,Gray,Rear-Wheel Drive,Good Deal,34,Online reservation available
CG-241000,Drive Out Auto Center,2108995046,Steel Wheels · Backup Camera,"3223 San Pedro Ave
San Antonio, TX 78212 Map & directions
https://www.driveout.net
Sales: (210) 899-5046",San Antonio,TX,,78212,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=389137428/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/06/21/17/20/2022_chevrolet_express_cargo-pic-1952299987835369812-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2022_Chevrolet_Express_Cargo_2500_RWD_1GCWGAFP4N1219111_8665.jpg,2022 Chevrolet Express Cargo 2500 RWD,2022,Chevrolet,Express Cargo,1GCWGAFP4N1219111,19998,109400 mi,Used,,2500 RWD,8665,276 hp 4.3L V6,8-Speed Automatic Overdrive,Van,Gasoline,,,,White,,2024-10-29 16:00:44,1,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=389137428/NONE/DEFAULT,399,,N/A,Gray,Rear-Wheel Drive,Great Deal,34,Online reservation available
CG-241000,Drive Out Auto Center,2108995046,Steel Wheels,"3223 San Pedro Ave
San Antonio, TX 78212 Map & directions
https://www.driveout.net
Sales: (210) 899-5046",San Antonio,TX,,78212,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=396759927/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/09/22/00/28/2014_ford_f-150-pic-8202648868047259340-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2014_Ford_F_150_XL_SuperCab_1FTEX1CM0EKD76666_8728.jpg,2014 Ford F-150 XL SuperCab,2014,Ford,F-150,1FTEX1CM0EKD76666,13498,95900 mi,Used,,XL SuperCab,8728,302 hp 3.7L V6 Flex Fuel Vehicle,6-Speed Automatic,Pickup Truck,Flex Fuel Vehicle,,,,White,,2024-10-29 16:01:01,1,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=396759927/NONE/DEFAULT,286,,20 MPG,Gray,4X2,Good Deal,34,Online reservation available
CG-241000,Drive Out Auto Center,2108995046,,"3223 San Pedro Ave
San Antonio, TX 78212 Map & directions
https://www.driveout.net
Sales: (210) 899-5046",San Antonio,TX,,78212,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=398059418/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/08/10/20/2020_chevrolet_tahoe-pic-5315912226904843986-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2020_Chevrolet_Tahoe_Police_RWD_1GNLCDEC8LR175618_8724.jpg,2020 Chevrolet Tahoe Police RWD,2020,Chevrolet,Tahoe,1GNLCDEC8LR175618,19498,101030 mi,Used,,Police RWD,8724,355 hp 5.3L V8 Flex Fuel Vehicle,N/A,SUV / Crossover,Flex Fuel Vehicle,,,,Black,,2024-10-29 16:01:17,1,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=398059418/NONE/DEFAULT,391,,14 MPG,Black,4X2,Good Deal,34,Online reservation available
CG-241000,Drive Out Auto Center,2108995046,Steel Wheels · Bluetooth,"3223 San Pedro Ave
San Antonio, TX 78212 Map & directions
https://www.driveout.net
Sales: (210) 899-5046",San Antonio,TX,,78212,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=388605216/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/06/14/06/19/2016_ram_1500-pic-8374610677589284159-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2016_RAM_1500_Tradesman_Crew_Cab_4WD_1C6RR7KG4GS126450_8663.jpg,2016 RAM 1500 Tradesman Crew Cab 4WD,2016,RAM,1500,1C6RR7KG4GS126450,18498,81440 mi,Used,,Tradesman Crew Cab 4WD,8663,305 hp 3.6L V6 Flex Fuel Vehicle,8-Speed Automatic,Pickup Truck,Flex Fuel Vehicle,,,,Red,,2024-10-29 16:01:42,1,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=388605216/NONE/DEFAULT,392,,19 MPG,Gray,Four-Wheel Drive,Good Deal,34,Online reservation available
CG-241000,Drive Out Auto Center,2108995046,Steel Wheels,"3223 San Pedro Ave
San Antonio, TX 78212 Map & directions
https://www.driveout.net
Sales: (210) 899-5046",San Antonio,TX,,78212,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=385380602/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/05/08/02/02/2016_chevrolet_express_cargo-pic-47275787316609128-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2016_Chevrolet_Express_Cargo_3500_Extended_RWD_1GCZGHFG3G1264338_8639.jpg,2016 Chevrolet Express Cargo 3500 Extended RWD,2016,Chevrolet,Express Cargo,1GCZGHFG3G1264338,18998,115620 mi,Used,,3500 Extended RWD,8639,342 hp 6L V8 Flex Fuel Vehicle,6-Speed Automatic Overdrive,Van,Flex Fuel Vehicle,,,,White,,2024-10-29 16:01:54,1,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=385380602/NONE/DEFAULT,402,,N/A,Gray,Rear-Wheel Drive,Fair Deal,34,Online reservation available
CG-241000,Drive Out Auto Center,2108995046,Leather Seats · Navigation System · & more,"3223 San Pedro Ave
San Antonio, TX 78212 Map & directions
https://www.driveout.net
Sales: (210) 899-5046",San Antonio,TX,,78212,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=392107316/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/07/30/10/16/2016_audi_s5-pic-8377849958067077799-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2016_Audi_S5_3.0T_quattro_Premium_Plus_Cabriolet_AWD_WAUC4AFH8GN009298_8693.jpg,2016 Audi S5 3.0T quattro Premium Plus Cabriolet AWD,2016,Audi,S5,WAUC4AFH8GN009298,22798,56220 mi,Used,,3.0T quattro Premium Plus Cabriolet AWD,8693,333 hp 3L V6,7-Speed Automatic,Convertible,Gasoline,,,,Gray,,2024-10-29 16:02:08,1,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=392107316/NONE/DEFAULT,483,,N/A,Black,All-Wheel Drive,Fair Deal,34,Online reservation available
CG-241000,Drive Out Auto Center,2108995046,Steel Wheels,"3223 San Pedro Ave
San Antonio, TX 78212 Map & directions
https://www.driveout.net
Sales: (210) 899-5046",San Antonio,TX,,78212,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=397027158/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/09/26/01/20/2014_ford_f-150-pic-8308774789296037832-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2014_Ford_F_150_XL_1FTMF1CM4EKD76619_8729.jpg,2014 Ford F-150 XL,2014,Ford,F-150,1FTMF1CM4EKD76619,10998,123425 mi,Used,,XL,8729,302 hp 3.7L V6 Flex Fuel Vehicle,6-Speed Automatic,Pickup Truck,Flex Fuel Vehicle,,,,White,,2024-10-29 16:02:19,1,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=397027158/NONE/DEFAULT,233,,20 MPG,Gray,4X2,Good Deal,34,Online reservation available
CG-241000,Drive Out Auto Center,2108995046,Alloy Wheels · Steel Wheels,"3223 San Pedro Ave
San Antonio, TX 78212 Map & directions
https://www.driveout.net
Sales: (210) 899-5046",San Antonio,TX,,78212,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=399582487/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/26/03/58/2009_nissan_titan-pic-1689691138335606935-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2009_Nissan_Titan_XE_King_Cab_1N6BA06A19N310726_8723.jpg,2009 Nissan Titan XE King Cab,2009,Nissan,Titan,1N6BA06A19N310726,12998,78750 mi,Used,,XE King Cab,8723,317 hp 5.6L V8 Flex Fuel Vehicle,5-Speed Automatic Overdrive,Pickup Truck,Flex Fuel Vehicle,,,,Black,,2024-10-29 16:02:30,1,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=399582487/NONE/DEFAULT,275,,N/A,Black,4X2,Good Deal,34,Online reservation available · New arrival
CG-241000,Drive Out Auto Center,2108995046,Alloy Wheels · Bluetooth,"3223 San Pedro Ave
San Antonio, TX 78212 Map & directions
https://www.driveout.net
Sales: (210) 899-5046",San Antonio,TX,,78212,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=394028409/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/08/22/00/28/2010_toyota_prius-pic-1877604954050769995-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2010_Toyota_Prius_Three_JTDKN3DU2A0187574_8708.jpg,2010 Toyota Prius Three,2010,Toyota,Prius,JTDKN3DU2A0187574,9998,81340 mi,Used,,Three,8708,134 hp 1.8L I4 Hybrid,Continuously Variable Transmission,Hatchback,Hybrid,,,,Gray,,2024-10-29 16:02:41,1,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=394028409/NONE/DEFAULT,212,,50 MPG,Black,Front-Wheel Drive,Good Deal,34,Online reservation available
CG-241000,Drive Out Auto Center,2108995046,Steel Wheels · Backup Camera,"3223 San Pedro Ave
San Antonio, TX 78212 Map & directions
https://www.driveout.net
Sales: (210) 899-5046",San Antonio,TX,,78212,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=398969729/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/19/00/53/2019_ford_transit_cargo-pic-8832413154929039138-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2019_Ford_Transit_Cargo_250_Extended_High_Roof_LWB_RWD_with_Sliding_Passenger_Side_Door_1FTYR3XMXKKB12752_8740.jpg,2019 Ford Transit Cargo 250 Extended High Roof LWB RWD with Sliding Passenger-Side Door,2019,Ford,Transit Cargo,1FTYR3XMXKKB12752,27998,85850 mi,Used,,250 Extended High Roof LWB RWD with Sliding Passenger-Side Door,8740,275 hp 3.7L V6,6-Speed Automatic Overdrive,Van,Gasoline,,,,Gray,,2024-10-29 16:02:52,1,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=398969729/NONE/DEFAULT,577,,N/A,Black,Rear-Wheel Drive,Fair Deal,34,Online reservation available · New arrival
CG-241000,Drive Out Auto Center,2108995046,Steel Wheels · Bluetooth · & more,"3223 San Pedro Ave
San Antonio, TX 78212 Map & directions
https://www.driveout.net
Sales: (210) 899-5046",San Antonio,TX,,78212,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=398437358/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/12/13/03/2016_ford_transit_cargo-pic-2780071978548624568-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2016_Ford_Transit_Cargo_150_3dr_SWB_Low_Roof_with_60_40_Side_Passenger_Doors_1FTYE1ZM7GKA72750_8745.jpg,2016 Ford Transit Cargo 150 3dr SWB Low Roof with 60/40 Side Passenger Doors,2016,Ford,Transit Cargo,1FTYE1ZM7GKA72750,14998,140460 mi,Used,,150 3dr SWB Low Roof with 60/40 Side Passenger Doors,8745,3.7L V6 Flex Fuel Vehicle,6-Speed Automatic Overdrive,Van,Flex Fuel Vehicle,,,,Black,,2024-10-29 16:03:04,1,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=398437358/NONE/DEFAULT,318,,N/A,Black,Rear-Wheel Drive,Good Deal,34,Online reservation available
