Dealer ID,Dealer Name,Phone,Address,City,State,Custom Address,Dealer Iframe Map,Zip Code,About Dealer,Dealer Image,Radius,Rating,Review Count,Invnetory Link
D-24787099,All Star Motors Inc,N/A,3202 Jeanneta Rd,Houston,TX,"Houston, TX",N/A,77063,"Respectfully, Courteous and willingness to work with customer",https://static.cargurus.com/images/site/2018/09/18/11/44/all_star_motors_inc-pic-2848597426202817034-200x200.jpeg,6 mi,4.0,4,https://www.cargurus.com/Cars/m-All-Star-Motors-Inc-sp405149,1,1
D-24787100,USA Family Cars,N/A,9142 Long Point Road,Houston,TX,"Houston, TX",N/A,77080,No reviews available,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,6 mi,N/A,N/A,https://www.cargurus.com/Cars/m-USA-Family-Cars-sp454477,1,1
D-24787101,Bassil Motors,N/A,"3939 Hillcroft St,  Suite 125",Houston,TX,"Houston, TX",N/A,77057,No reviews available,No image,6 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Bassil-Motors-sp436345,1,1
D-24787102,Sterling McCall Ford,N/A,6445 Southwest Fwy,Houston,TX,"Houston, TX",N/A,77074,Everyone was very helpful!,https://static.cargurus.com/images/site/2019/04/02/17/09/sterling_mccall_ford-pic-4796146042756566098-200x200.jpeg,6 mi,3.8,13,https://www.cargurus.com/Cars/m-Sterling-McCall-Ford-sp278191,1,1
D-24787103,AC Motorcars,N/A,6923 Stearns St,Houston,TX,"Houston, TX",N/A,77021,No reviews available,No image,6 mi,N/A,N/A,https://www.cargurus.com/Cars/m-AC-Motorcars-sp398811,1,1
D-24787104,Metroplex Motors,N/A,5720 Bissonnet St,Houston,TX,"Houston, TX",N/A,77081,Had a good experienced at the dealer! Purchased the Volkswagen. I would recommend this dealer!,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,6 mi,4.0,1,https://www.cargurus.com/Cars/m-Metroplex-Motors-sp325894,1,1
D-24787105,HFA MOTORS,N/A,9010 Jensen Dr,Houston,TX,"Houston, TX",N/A,77093,No reviews available,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,6 mi,N/A,N/A,https://www.cargurus.com/Cars/m-HFA-MOTORS-sp454032,1,1
D-24787106,HGreg Houston,N/A,6737 Southwest Fwy,Houston,TX,"Houston, TX",N/A,77074,Didn’t go with them but they were very responsive.,https://static.cargurus.com/images/site/2023/11/15/12/08/hgreg_houston-pic-1878447604125900975-200x200.jpeg,6 mi,3.8,32,https://www.cargurus.com/Cars/m-HGreg-Houston-sp452674,1,1
D-24787107,Nationwide Enterprise #2,N/A,1613 Blalock Rd,Houston,TX,"Houston, TX",N/A,77080,"Adam was up front and honest about the vehicle we went to view. It turned out to not be what my son was 
looking for and did not work out for us, but we would have used them if the vehicle was to our liking.  No issues 
with them that I saw.",https://static.cargurus.com/images/site/2023/02/01/00/44/nationwide_enterprise__2-pic-2157011061675779382-200x200.jpeg,6 mi,5.0,5,https://www.cargurus.com/Cars/m-Nationwide-Enterprise-2-sp449714,1,1
D-24787108,4 Girls Auto Sales,N/A,2005 Gessner Dr,Houston,TX,"Houston, TX",N/A,77080,"Not very good expirence, I asked what would be the least on a car and apparently all his cars were the price cash and if we finance it's more as if the bank isn't gonna pay in full.",https://static.cargurus.com/images/site/2018/03/05/13/28/4_girls_auto_sales-pic-4354598271878998703-200x200.jpeg,6 mi,3.7,3,https://www.cargurus.com/Cars/m-4-Girls-Auto-Sales-sp381422,1,1
D-24787109,J&J Auto Group,N/A,2309 Tidwell Rd,Houston,TX,"Houston, TX",N/A,77093,Very good customer service and great cars they got,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,6 mi,3.0,2,https://www.cargurus.com/Cars/m-J-J-Auto-Group-sp452676,1,1
D-24787110,Excel Auto Group Auto Sales,N/A,920 N Victory Dr,Houston,TX,"Houston, TX",N/A,77088,No reviews available,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,6 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Excel-Auto-Group-Auto-Sales-sp457125,1,1
D-24787111,RBF Auto Sales,N/A,3402 Dunvale Rd,Houston,TX,"Houston, TX",N/A,77063,No reviews available,https://static.cargurus.com/images/site/2019/08/13/08/20/rbf_auto_sales-pic-6130845090953892008-200x200.jpeg,7 mi,N/A,N/A,https://www.cargurus.com/Cars/m-RBF-Auto-Sales-sp365444,1,1
D-24787112,Bandana Certified Motors,N/A,5701 Harrisburg Boulevard,Houston,TX,"Houston, TX",N/A,77011,"Late response, I called him and he text me then I 
asked him some questions but until now he didnât 
respond back",https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,7 mi,3.5,4,https://www.cargurus.com/Cars/m-Bandana-Certified-Motors-sp416020,1,1
D-24787113,IA Cars R Us,N/A,8614 Schumacher Lane,Houston,TX,"Houston, TX",N/A,77063,No reviews available,No image,7 mi,4.7,3,https://www.cargurus.com/Cars/m-IA-Cars-R-Us-sp380526,1,1
D-24787114,Titanium Auto Sale,N/A,"8618 Richmond Ave,  #108",Houston,TX,"Houston, TX",N/A,77063,"I live 3 hours away from autonation but they had the exact car i was looking for. we negotiated pricing via email and text late one evening and i flew to corpus christi the next morning to pick up car. they picked me up at airport and had the vehicle ready to go when i arrived. i signed the papers, jumped in the car and drove home ! now we have the perfect gift for my daughter at christmas!! Everyone was highly professional and great to work with. would definitely recommend the dealer to all my friends and family! Thanks David, Neal, Javier, Arnold, and Michelle!",https://static.cargurus.com/images/site/2019/10/02/16/23/titanium_auto_sale-pic-4197742875194397909-200x200.jpeg,7 mi,4.0,4,https://www.cargurus.com/Cars/m-Titanium-Auto-Sale-sp353350,1,1
D-24787115,Orange Auto Sales,N/A,8614 Schumacher Ln,Houston,TX,"Houston, TX",N/A,77063,"Had an excellent experience, and ended up going home with this 2014 Ford Focus Titanium.",https://static.cargurus.com/images/site/2024/09/13/17/32/orange_auto_sales-pic-947846750142718014-200x200.jpeg,7 mi,5.0,1,https://www.cargurus.com/Cars/m-Orange-Auto-Sales-sp455332,1,1
D-24787116,Jireh Motors,N/A,1633 Oak Tree Dr,Houston,TX,"Houston, TX",N/A,77080,No reviews available,No image,7 mi,5.0,1,https://www.cargurus.com/Cars/m-Jireh-Motors-sp446493,1,1
D-24787117,Jimy's Direct Auto,N/A,4004 Arc Street,Houston,TX,"Houston, TX",N/A,77063,"After speaking to the dealer over the phone, I made my way to the location. He would not run my information but my wife's then proceeded to tell me that the bank rejected and he had no idea why. There was no effort to try to see if adding me would help. He also tried to lowball my trade in, my car is a bit rough but $500 for a running vehicle is crazy today.",https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,7 mi,3.3,7,https://www.cargurus.com/Cars/m-Jimys-Direct-Auto-sp368925,1,1
D-24787118,Richmond Auto Sale,N/A,8717 Richmond Ave,Houston,TX,"Houston, TX",N/A,77063,No reviews available,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,7 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Richmond-Auto-Sale-sp454950,1,1
D-24787119,Car Michael Automotive,N/A,8707 Richmond Ave,Houston,TX,"Houston, TX",N/A,77063,No reviews available,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,7 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Car-Michael-Automotive-sp457071,1,1
D-24787120,Houston Auto Group,N/A,3404 Buttercup St,Houston,TX,"Houston, TX",N/A,77063,"He was very short, and he was talking to somebody else why he was talking to me",https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,7 mi,4.2,16,https://www.cargurus.com/Cars/m-Houston-Auto-Group-sp445496,1,1
D-24787121,Russell & Smith Ford,N/A,3440 South Loop West Freeway,Houston,TX,"Houston, TX",N/A,77025,Had a great experience at the dealership. I was able to purchase the vehicle I wanted,https://static.cargurus.com/images/site/2016/04/21/17/30/russell_and_smith_ford-pic-2224138110825208081-200x200.jpeg,7 mi,4.0,14,https://www.cargurus.com/Cars/m-Russell-Smith-Ford-sp278174,1,1
D-24787122,SKY RIDES AUTOMOTIVE GROUP,N/A,8733 Richmond Avenue,Houston,TX,"Houston, TX",N/A,77063,They responded quick,https://static.cargurus.com/images/site/2022/12/07/10/04/sky_rides_automotive_group-pic-15919676576673068768-200x200.jpeg,7 mi,3.7,16,https://www.cargurus.com/Cars/m-SKY-RIDES-AUTOMOTIVE-GROUP-sp402340,1,1
D-24787123,Russell & Smith Mazda,N/A,3440 South Loop West,Houston,TX,"Houston, TX",N/A,77025,No reviews available,https://static.cargurus.com/images/site/2017/06/28/20/19/russell___smith_mazda-pic-4616895514934153541-200x200.jpeg,7 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Russell-Smith-Mazda-sp292498,1,1
D-24787124,Russell & Smith Honda,N/A,2900 South Loop W,Houston,TX,"Houston, TX",N/A,77054,I received quick and excellent service from Russell & Smith Honda buying a new 2025 Honda Odyssey Elite. Carlos Escobar (finance) and Brandon (Salesman) had me driving away in our new van in less than 2 hours. I would buy my next Honda from them.,https://static.cargurus.com/images/site/2016/09/29/16/19/russell___smith_honda-pic-2829376450022287777-200x200.jpeg,7 mi,4.6,7,https://www.cargurus.com/Cars/m-Russell-Smith-Honda-sp59387,1,1
D-24787125,United Exotic Auto,N/A,8725 Pagewood Ln,Houston,TX,"Houston, TX",N/A,77063,"They were prompt and sells high quality cars. I bought mine the same day and have been very happy with my 
purchase!",https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,7 mi,4.6,9,https://www.cargurus.com/Cars/m-United-Exotic-Auto-sp446395,1,1
D-24787126,CarMax Southwest Freeway,N/A,6909 Southwest Freeway,Houston,TX,"Houston, TX",N/A,77074,Great,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,7 mi,5.0,6,https://www.cargurus.com/Cars/m-CarMax-Southwest-Freeway-sp290804,1,1
D-24787127,AutoNation Chrysler Dodge Jeep Ram Houston,N/A,1515 South Loop West,Houston,TX,"Houston, TX",N/A,77054,Gave me well within trade in range for my old Toyota and dropped my financed amount well within my limit.,https://static.cargurus.com/images/site/2016/02/29/11/50/autonation_chrysler_dodge_jeep_ram_houston-pic-1041610693439313573-1600x1200.jpeg,7 mi,4.8,10,https://www.cargurus.com/Cars/m-AutoNation-Chrysler-Dodge-Jeep-Ram-Houston-sp289219,1,1
D-24787128,DN Motor Cars Inc.,N/A,9607 Linkmeadow Ln,Houston,TX,"Houston, TX",N/A,77025,It was good,https://static.cargurus.com/images/site/2017/05/30/11/18/dn_motor_cars_inc_-pic-6315895257451271802-200x200.jpeg,7 mi,4.6,14,https://www.cargurus.com/Cars/m-DN-Motor-Cars-Inc-sp333062,1,1
D-24787129,Mike Calvert Toyota,N/A,2333 South Loop West,Houston,TX,"Houston, TX",N/A,77054,"Overall this was a bad experience. The price that was advertised was inflated by a $3,000 once we arrived at the dealership. I would not recommend this dealership to anyone.",https://static.cargurus.com/images/site/2016/09/29/12/00/mike_calvert_toyota-pic-3052159713195124296-200x200.jpeg,7 mi,3.1,31,https://www.cargurus.com/Cars/m-Mike-Calvert-Toyota-sp54937,1,1
D-24787130,Vista Cars & Trucks,N/A,7955 Veterans Memorial Dr,Houston,TX,"Houston, TX",N/A,77088,Dealer responded quickly,https://static.cargurus.com/images/site/2015/12/30/13/10/vista_cars___trucks-pic-1339972680678651016-200x200.jpeg,7 mi,5.0,1,https://www.cargurus.com/Cars/m-Vista-Cars-Trucks-sp302199,1,1
D-24787131,Central Houston Nissan,N/A,2901 S Loop W,Houston,TX,"Houston, TX",N/A,77054,They were the best. Tairon was great to work with and was very professional. I definitely recommend this dealership and ask for Tairon!,https://static.cargurus.com/images/site/2022/09/28/13/56/central_houston_nissan-pic-2722442444998484628-200x200.jpeg,7 mi,3.5,23,https://www.cargurus.com/Cars/m-Central-Houston-Nissan-sp343566,1,1
D-24787132,Green Source Auto Group,N/A,9007 W Montgomery Rd,Houston,TX,"Houston, TX",N/A,77088,"Dealer was responsive, but did not provide additional information.",https://static.cargurus.com/images/site/2018/02/19/13/45/green_source_auto_group-pic-349747205028961230-200x200.jpeg,7 mi,3.0,1,https://www.cargurus.com/Cars/m-Green-Source-Auto-Group-sp389425,1,1
D-24787133,Davis Chevrolet,N/A,2277 S Loop W,Houston,TX,"Houston, TX",N/A,77054,Certified car had a leak from the chassis and the electronic display didn't work.,https://static.cargurus.com/images/site/2024/03/21/14/05/davis_chevrolet-pic-7776479619116237983-1600x1200.png,7 mi,2.6,5,https://www.cargurus.com/Cars/m-Davis-Chevrolet-sp53547,1,1
D-24787134,Central Houston Cadillac,N/A,2621 South Loop West,Houston,TX,"Houston, TX",N/A,77054,"BAIT AND SWITCH!!!!! I contacted the dealership about the car and was told the car was in stock. Made an appointment to see it they called me several times to make sure I'm coming. I drove an 1hr 30min. To see it. They called me when I left and 30 min before I arrived to make sure I was coming, so they can have the car ready. Upon arrival they switched persons I was dealing with. Then told me to wait.  20min later the sales person arrived and said he would go find the car. 20 min later he came to tell us it was JUST SOLD. But he had others to see. I told him no I wanted that one. He said he'll check if he could find one just like it. 20 min later he didn't. He tried to get us to look at new cars but we refused. He said let him try to find us something similar in there loaners and he'll be right back. At that point I left. I should of read the reviews. Because it apparently happens often. They bait you with a great deal. Then conveniently just sold it. Shady business practices.",https://static.cargurus.com/images/site/2024/03/27/20/33/central_houston_cadillac-pic-4621384447743268130-200x200.jpeg,7 mi,3.0,13,https://www.cargurus.com/Cars/m-Central-Houston-Cadillac-sp53569,1,1
D-24787135,West End Motors Inc.,N/A,6630 Bellaire Blvd,Houston,TX,"Houston, TX",N/A,77074,"I cannot recommend Sam enough! Seriously, words do not begin to describe him. Not only did he 
help every step of the way and reschedule things for himself so I could test drive the car but he 
even gave me money for lunch. This guy runs a 101% legit business and not only did he do all 
the initial paperwork, he paid for our lunch while he worked on the car at no extra charge, 
throwing in a free oil change and engine inspection. This guy is amazing and at this place, you 
are in good hands.",https://static.cargurus.com/images/site/2015/03/02/15/43/west_end_motors-pic-7517478773750149772-200x200.jpeg,7 mi,5.0,6,https://www.cargurus.com/Cars/m-West-End-Motors-Inc-sp352641,1,1
D-24787136,Houston Auto Sales,N/A,8245 North Freeway Bldg. C,Houston,TX,"Houston, TX",N/A,77037,Was very helpful with my questions,https://static.cargurus.com/images/site/2015/01/02/16/31/houston_auto_sales-pic-5569035118078340407-200x200.jpeg,7 mi,4.5,32,https://www.cargurus.com/Cars/m-Houston-Auto-Sales-sp292394,1,1
D-24787137,Steele Hyundai South Loop,N/A,8811 Lakes at 610 Dr,Houston,TX,"Houston, TX",N/A,77054,Car was not ready due to failed Hyundai inspection.  I wasn't told this until signing the title for my trade-in and giving the dealer the cashier's check.  I was told to come back the next day.  It was not ready on that day either. I emailed the general sales manager concerning the delay but never received a response. Car was finally ready 2 days after the day I was supposed to collect it.,https://static.cargurus.com/images/site/2024/08/21/14/01/steele_hyundai_south_loop-pic-1636846967401581046-200x200.jpeg,7 mi,2.7,3,https://www.cargurus.com/Cars/m-Steele-Hyundai-South-Loop-sp326508,1,1
D-24787138,United Motorcars of Houston,N/A,9801 Stella Link Rd,Houston,TX,"Houston, TX",N/A,77025,No reviews available,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,7 mi,N/A,N/A,https://www.cargurus.com/Cars/m-United-Motorcars-of-Houston-sp457167,1,1
D-24787139,Kalmax Auto Sales,N/A,"8914 Pagewood Ln,  Ste B",Houston,TX,"Houston, TX",N/A,77063,"Great Service, they are very professional. I purchased a BMW from them and they were helpful. I came back two days later and they still helped me with other things. I definitely recommend them to anyone looking for a good car!",https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,7 mi,4.7,6,https://www.cargurus.com/Cars/m-Kalmax-Auto-Sales-sp416146,1,1
D-24787140,Unique Auto Group,N/A,3221 Jeanetta,Houston,TX,"Houston, TX",N/A,77063,Amir did an excellent job with my purchase highly recommend he had my van shipped to me in 1 day great service honest guy,https://static5.cargurus.com/images/site/2017/02/23/13/46/unique_auto_group-pic-3274474853119724361-200x200.jpeg,7 mi,4.4,24,https://www.cargurus.com/Cars/m-Unique-Auto-Group-sp319749,1,1
D-24787141,Benz Motors,N/A,3209 Jeanetta St,Houston,TX,"Houston, TX",N/A,77063,Very good,https://static.cargurus.com/images/site/2024/01/18/18/01/benz_motors-pic-13278213410969662646-200x200.jpeg,7 mi,4.2,6,https://www.cargurus.com/Cars/m-Benz-Motors-sp432917,1,1
D-24787142,VMotors,N/A,"3209 Jeanetta St,  Ste B",Houston,TX,"Houston, TX",N/A,77063,Professional,https://static.cargurus.com/images/site/2019/07/18/21/11/vmotors-pic-2050746532492650611-200x200.jpeg,7 mi,4.3,6,https://www.cargurus.com/Cars/m-VMotors-sp434251,1,1
D-24787143,Canino Auto Sales,N/A,830 E Canino Rd,Houston,TX,"Houston, TX",N/A,77037,No reviews available,No image,7 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Canino-Auto-Sales-sp389464,1,1
D-24787144,Team Gillman Chevrolet,N/A,7000 Southwest Fwy,Houston,TX,"Houston, TX",N/A,77074,Excellent! Answered my phone call after 7 pm and answered every question with explicit details. The next day followed up with another phone call. I highly recommend this dealer -name: Gillman Chevrolet   Located at Houston Texas,https://static.cargurus.com/images/site/2024/01/10/14/56/team_gillman_chevrolet-pic-8758984037519881610-200x200.jpeg,7 mi,3.9,7,https://www.cargurus.com/Cars/m-Team-Gillman-Chevrolet-sp349727,1,1
D-24787145,R&T Expo,N/A,8905 Lipan Rd,Houston,TX,"Houston, TX",N/A,77063,The Staff and owner were very friendly. Car lot is well maintained and clean. They have alot of very nice cars in inventory. I would definitely recommend buying a car here.,https://static.cargurus.com/images/site/2019/04/16/09/41/r_t_expo-pic-5522803758148993636-200x200.jpeg,7 mi,4.2,21,https://www.cargurus.com/Cars/m-R-T-Expo-sp288322,1,1
D-24787146,Baba Autos,N/A,3230 Jeanetta Street,Houston,TX,"Houston, TX",N/A,77063,They are good,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,7 mi,4.5,17,https://www.cargurus.com/Cars/m-Baba-Autos-sp417219,1,1
D-24787147,Drive Out Motors,N/A,6250 Bissonnet St,Houston,TX,"Houston, TX",N/A,77081,No reviews available,https://static.cargurus.com/images/site/2017/10/04/20/01/drive_out_motors-pic-3958935118785319720-200x200.jpeg,7 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Drive-Out-Motors-sp405924,1,1
D-24787148,TXD Auto Group LLC,N/A,9243 Clay Rd,Houston,TX,"Houston, TX",N/A,77080,No reviews available,No image,7 mi,N/A,N/A,https://www.cargurus.com/Cars/m-TXD-Auto-Group-LLC-sp454503,1,1
D-24787149,Westlake Auto Credit LLC,N/A,"9125 Daffodil ST,  Suite C",Houston,TX,"Houston, TX",N/A,77063,Great experience always a answers,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,7 mi,5.0,1,https://www.cargurus.com/Cars/m-Westlake-Auto-Credit-LLC-sp454322,1,1
D-24787150,Texans Autonation,N/A,9109 Bellflower Street,Houston,TX,"Houston, TX",N/A,77063,Very responsive,https://static.cargurus.com/images/site/2017/10/27/19/17/texans_autonation-pic-752634819170221611-200x200.jpeg,7 mi,4.0,1,https://www.cargurus.com/Cars/m-Texans-Autonation-sp406571,1,1
D-24787151,Bemer Motor Cars,N/A,9201 Richmond Ave,Houston,TX,"Houston, TX",N/A,77063,Great,https://static.cargurus.com/images/site/2016/02/19/11/58/bemer_motor_cars-pic-7948012801360909797-200x200.jpeg,7 mi,4.2,12,https://www.cargurus.com/Cars/m-Bemer-Motor-Cars-sp302175,1,1
D-24787152,Chastang Ford,N/A,6200 N. Loop East,Houston,TX,"Houston, TX",N/A,77026,"It was a pleasure working with Chastang. They still understand customer service, something that has left the industry in most cases!",https://static.cargurus.com/images/site/2023/08/01/14/18/chastang_ford-pic-15187567667704305188-200x200.jpeg,7 mi,4.0,3,https://www.cargurus.com/Cars/m-Chastang-Ford-sp58018,1,1
D-24787153,Europe Motor Cars LLC,N/A,9214 Richmond Ave,Houston,TX,"Houston, TX",N/A,77063,Good,https://static.cargurus.com/images/site/2021/11/09/15/21/europe_motor_cars_llc-pic-6770608576885133363-200x200.jpeg,7 mi,4.0,4,https://www.cargurus.com/Cars/m-Europe-Motor-Cars-LLC-sp444712,1,1
D-24787154,MBK Auto Group,N/A,9121 Bellflower Street,Houston,TX,"Houston, TX",N/A,77063,Information provided,https://static.cargurus.com/images/site/2024/03/23/18/06/mbk_auto_group-pic-4051223801871823221-200x200.jpeg,7 mi,5.0,5,https://www.cargurus.com/Cars/m-MBK-Auto-Group-sp284689,1,1
D-24787155,Mighty Motors,N/A,"9208 Richmond Avenue,  Building B",Houston,TX,"Houston, TX",N/A,77063,No reviews available,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,7 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Mighty-Motors-sp453455,1,1
D-24787156,Auto Motivation,N/A,"8950 Westpark Dr,  STE 205",Houston,TX,"Houston, TX",N/A,77063,"Louis and Jason where great.  The car was as described but we bought another available vehicle from them. 
The purchase process was easy. They were very friendly",https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,7 mi,4.1,9,https://www.cargurus.com/Cars/m-Auto-Motivation-sp443958,1,1
D-24787157,Giant Auto Mart,N/A,7815 Hillcroft St,Houston,TX,"Houston, TX",N/A,77081,No reviews available,No image,7 mi,4.7,3,https://www.cargurus.com/Cars/m-Giant-Auto-Mart-sp309915,1,1
D-24787158,Brazelton Auto,N/A,1060 Witte Rd,Houston,TX,"Houston, TX",N/A,77055,Fantastic group!,https://static.cargurus.com/images/site/2023/07/20/14/34/brazelton_auto-pic-12417896832806586885-200x200.jpeg,7 mi,5.0,2,https://www.cargurus.com/Cars/m-Brazelton-Auto-sp292170,1,1
D-24787159,Drive 4 Less Auto Sales,N/A,9234 Rasmus Drive,Houston,TX,"Houston, TX",N/A,77063,"Nobody could talk English. When I went and 
looked at the car and the oil light and other 
codes come on",https://static.cargurus.com/images/site/2021/09/28/16/29/drive_4_less_auto_sales-pic-1325242509981530748-200x200.jpeg,7 mi,3.8,11,https://www.cargurus.com/Cars/m-Drive-4-Less-Auto-Sales-sp443494,1,1
D-24787160,EchoPark Automotive - Houston,N/A,8477 North Fwy,Houston,TX,"Houston, TX",N/A,77037,They were very nice but couldn’t make the deal because they are so far from my home,https://static.cargurus.com/images/site/2018/12/03/16/59/echopark_automotive_houston-pic-3476734397303963619-200x200.jpeg,7 mi,4.1,29,https://www.cargurus.com/Cars/m-EchoPark-Automotive--Houston-sp415965,1,1
D-24787161,SJS Exotics,N/A,1111 Witte Dr,Houston,TX,"Houston, TX",N/A,77055,No reviews available,No image,7 mi,N/A,N/A,https://www.cargurus.com/Cars/m-SJS-Exotics-sp452911,1,1
D-24787162,Arena Motors,N/A,7345 Clarewood Dr,Houston,TX,"Houston, TX",N/A,77036,"‏ ‏Great Cars on good price, highly recommend",https://static.cargurus.com/images/site/2020/02/05/18/10/arena_motors-pic-15507169418784702059-200x200.jpeg,7 mi,5.0,4,https://www.cargurus.com/Cars/m-Arena-Motors-sp438398,1,1
D-24787163,Auto Selection Inc,N/A,3818 Jeanetta Street,Houston,TX,"Houston, TX",N/A,77063,Everything was great!,https://static.cargurus.com/images/site/2023/01/02/23/06/auto_selection_inc-pic-4942120101040798823-200x200.jpeg,7 mi,4.4,35,https://www.cargurus.com/Cars/m-Auto-Selection-Inc-sp352472,1,1
D-24787164,Houston Auto World,N/A,4011 Jeanetta St,Houston,TX,"Houston, TX",N/A,77063,Incredible service on my request to purchase a vehicle they had in stock. First class team lead by Harris. Process for purchasing was seamless. Vehicle was purchased sight unseen but was described with 100% accuracy. Extremely satisfied with my purchase. Highly recommend. (This was also an out of state purchase),https://static.cargurus.com/images/site/2022/05/13/14/07/houston_auto_world-pic-17035583497020777878-200x200.jpeg,7 mi,4.8,4,https://www.cargurus.com/Cars/m-Houston-Auto-World-sp444983,1,1
D-24787165,Universal Auto Center,N/A,3802 Waldo St,Houston,TX,"Houston, TX",N/A,77063,Responsive and helpful,https://static.cargurus.com/images/site/2020/04/01/12/24/universal_auto_center_-pic-315244548120486603-200x200.jpeg,7 mi,5.0,17,https://www.cargurus.com/Cars/m-Universal-Auto-Center-sp439707,1,1
D-24787166,AutoNation USA Houston,N/A,8526 North Fwy,Houston,TX,"Houston, TX",N/A,77037,"The salesman was helpful, and they reached out to me afterwards to see if I had found a vehicle or if they could still assist in our search.",https://static.cargurus.com/images/site/2017/06/06/14/12/autonation_usa_houston-pic-8068881967624582884-200x200.jpeg,7 mi,3.1,17,https://www.cargurus.com/Cars/m-AutoNation-USA-Houston-sp302157,1,1
D-24787167,Mi Casa Auto Finance LLC,N/A,8328 Airline Dr,Houston,TX,"Houston, TX",N/A,77037,No reviews available,No image,7 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Mi-Casa-Auto-Finance-LLC-sp451008,1,1
D-24787168,Rodriguez Motors Co.,N/A,8319 Airline Dr,Houston,TX,"Houston, TX",N/A,77037,They where very helpful and friendly,https://static.cargurus.com/images/site/2018/04/18/11/25/rodriguez_motors_co_-pic-5628530260766768880-200x200.jpeg,7 mi,5.0,1,https://www.cargurus.com/Cars/m-Rodriguez-Motors-Co-sp364803,1,1
D-24787169,CTN Motors,N/A,3913 Waldo Street,Houston,TX,"Houston, TX",N/A,77063,"Actually the automobile was sold, but the Dealer Representative let me know about similar other automobiles. Rep assistance make me feel great",https://static.cargurus.com/images/site/2017/11/13/12/50/ctn_motors-pic-5405479750707133196-200x200.jpeg,7 mi,4.0,4,https://www.cargurus.com/Cars/m-CTN-Motors-sp406982,1,1
D-24787170,Crystal Auto Group,N/A,"3906 Waldo St,  Suite #1",Houston,TX,"Houston, TX",N/A,77063,The best dealer ever really nice people take care of u really fast and really good quality of vehicles I highly recommended I give them 5 stars,https://static.cargurus.com/images/site/2022/07/21/13/50/crystal_auto_group-pic-17665087406022283503-200x200.jpeg,7 mi,5.0,5,https://www.cargurus.com/Cars/m-Crystal-Auto-Group-sp446891,1,1
D-24787171,Astro Motors,N/A,8507 North Fwy,Houston,TX,"Houston, TX",N/A,77037,Very professional,https://static.cargurus.com/images/site/2017/10/25/11/46/astro_motors-pic-6558215159637056263-200x200.jpeg,7 mi,5.0,7,https://www.cargurus.com/Cars/m-Astro-Motors-sp319734,1,1
D-24787172,AutoGraf Texas LLC,N/A,10710 S Main St,Houston,TX,"Houston, TX",N/A,77025,Real nice person good attitude,https://static.cargurus.com/images/site/2024/07/15/22/49/autograf_texas_llc-pic-9522990042988932833-200x200.jpeg,8 mi,5.0,3,https://www.cargurus.com/Cars/m-AutoGraf-Texas-LLC-sp455886,1,1
D-24787173,Cartex Motors,N/A,6539 Bissonnet St,Houston,TX,"Houston, TX",N/A,77074,No reviews available,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,8 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Cartex-Motors-sp284699,1,1
D-24787174,USA Direct Auto,N/A,1901 Little york,Houston,TX,"Houston, TX",N/A,77093,Great experience everything was ready to when I arrived just had to sign a few things out in 30 minutes.,https://static.cargurus.com/images/site/2022/12/05/10/08/usa_direct_auto-pic-1123689220466327868-200x200.jpeg,8 mi,3.7,63,https://www.cargurus.com/Cars/m-USA-Direct-Auto-sp312209,1,1
