Dealer ID,Dealer Name,Dealer Number,Dealer Comment,Dealer Address,Dealer City,Dealer State,dealer Iframe Map,Zip Code,Detail URL,Image From URL,Local Image URL,Title,Year,Make,Model,Vin,Price,Miles,Type,Model No,Trim,Stock,Engine Details,Transmission,Body Description,Fuel,Drive Info,MPG City,MPG Highway,Exterior Color,Star,Created Date,Batch No,Dealer Link,Monthly Pay,In Market,MPG,Interior Color,Drivetrain,Status,Dealer Inventory Count
CG-770273,Mercedes,8323915229,Adaptive Cruise Control · Alloy Wheels · & more,"We make it easy - we'll buy your car with a check that you
can deposit
the same day, our pre-owned vehicles come with a 5-day
return policy* and we'll
even sanitize your vehicle so you can buy and service
safely. Now that's
easy. Schedule an appointment today!

*Money-Back Guarantee is valid for 5 days or 250 miles,
whichever
comes first. See store for complete guarantee, warranty
and service contract
details.
3900 Southwest Freeway
Houston, TX 77027 Map & directions
https://www.autonation.com
Sales: (832) 391-5229 Service: (866) 316-7434",Houston,TX,,77027,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=393819823/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/28/21/31/2023_toyota_rav4-pic-3308649319691236271-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2023_Toyota_RAV4_Adventure_AWD_2T3J1RFV9PW360995_PW360995.jpg,2023 Toyota RAV4 Adventure AWD,2023,Toyota,RAV4,2T3J1RFV9PW360995,29787,30509 ,Used,,Adventure AWD,PW360995,2.5L I4,Automatic,SUV / Crossover,Gasoline,,,,Midnight Black Metallic,,2024-11-16 20:07:44,10,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=393819823/NONE/DEFAULT,0,,29 MPG,Black,AWD,Great Deal,Benz of Houston Greenway,29.7413248,-95.4497272,Houston
CG-770273,Mercedes,8323915229,,"We make it easy - we'll buy your car with a check that you
can deposit
the same day, our pre-owned vehicles come with a 5-day
return policy* and we'll
even sanitize your vehicle so you can buy and service
safely. Now that's
easy. Schedule an appointment today!

*Money-Back Guarantee is valid for 5 days or 250 miles,
whichever
comes first. See store for complete guarantee, warranty
and service contract
details.
3900 Southwest Freeway
Houston, TX 77027 Map & directions
https://www.autonation.com
Sales: (832) 391-5229 Service: (866) 316-7434",Houston,TX,,77027,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=394886547/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/11/10/11/04/2024_mercedes-benz_glb-pic-43013643508033026-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2024_Mercedes_Benz_GLB_250_FWD_W1N4M4GB0RW342989_RW342989.jpg,2024 Mercedes-Benz GLB 250 FWD,2024,Mercedes-Benz,GLB,W1N4M4GB0RW342989,35777,6349 ,preowned certified,,250 FWD,RW342989,221 hp 2L I4,Automatic,SUV / Crossover,Gasoline,,,,Night Black,,2024-11-16 20:07:58,10,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=394886547/NONE/DEFAULT,0,,N/A,Black,FWD,Great Deal,Benz of Houston Greenway,29.7413248,-95.4497272,Houston
CG-770273,Mercedes,8323915229,Alloy Wheels · Bluetooth · & more,"We make it easy - we'll buy your car with a check that you
can deposit
the same day, our pre-owned vehicles come with a 5-day
return policy* and we'll
even sanitize your vehicle so you can buy and service
safely. Now that's
easy. Schedule an appointment today!

*Money-Back Guarantee is valid for 5 days or 250 miles,
whichever
comes first. See store for complete guarantee, warranty
and service contract
details.
3900 Southwest Freeway
Houston, TX 77027 Map & directions
https://www.autonation.com
Sales: (832) 391-5229 Service: (866) 316-7434",Houston,TX,,77027,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=396497987/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/11/12/11/26/2020_mercedes-benz_glc-pic-7635385595194401754-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2020_Mercedes_Benz_GLC_300_RWD_W1N0G8DB4LF843750_LF843750.jpg,2020 Mercedes-Benz GLC 300 RWD,2020,Mercedes-Benz,GLC,W1N0G8DB4LF843750,28026,34653 ,preowned certified,,300 RWD,LF843750,255 hp 2L I4,Automatic,SUV / Crossover,Gasoline,,,,Gray (Selenite Grey Metallic),,2024-11-16 20:08:13,10,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=396497987/NONE/DEFAULT,0,,25 MPG,Brown (Silk Beige/Black Mb-Tex),RWD,Fair Deal,Benz of Houston Greenway,29.7413248,-95.4497272,Houston
CG-770273,Mercedes,8323915229,Sunroof/Moonroof · Alloy Wheels · & more,"We make it easy - we'll buy your car with a check that you
can deposit
the same day, our pre-owned vehicles come with a 5-day
return policy* and we'll
even sanitize your vehicle so you can buy and service
safely. Now that's
easy. Schedule an appointment today!

*Money-Back Guarantee is valid for 5 days or 250 miles,
whichever
comes first. See store for complete guarantee, warranty
and service contract
details.
3900 Southwest Freeway
Houston, TX 77027 Map & directions
https://www.autonation.com
Sales: (832) 391-5229 Service: (866) 316-7434",Houston,TX,,77027,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=396658540/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/11/14/22/14/2021_mercedes-benz_glc-pic-450982725423056550-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2021_Mercedes_Benz_GLC_300_SUV_RWD_W1N0G8DB0MV323567_MV323567.jpg,2021 Mercedes-Benz GLC 300 SUV RWD,2021,Mercedes-Benz,GLC,W1N0G8DB0MV323567,33162,10708 ,preowned certified,,300 SUV RWD,MV323567,255 hp 2L I4,Automatic,SUV / Crossover,Gasoline,,,,Gray (Selenite Grey Metallic),,2024-11-16 20:08:27,10,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=396658540/NONE/DEFAULT,0,,25 MPG,Brown (Silk Beige/Black),RWD,Good Deal,Benz of Houston Greenway,29.7413248,-95.4497272,Houston
CG-770273,Mercedes,8323915229,Alloy Wheels · Bluetooth · & more,"We make it easy - we'll buy your car with a check that you
can deposit
the same day, our pre-owned vehicles come with a 5-day
return policy* and we'll
even sanitize your vehicle so you can buy and service
safely. Now that's
easy. Schedule an appointment today!

*Money-Back Guarantee is valid for 5 days or 250 miles,
whichever
comes first. See store for complete guarantee, warranty
and service contract
details.
3900 Southwest Freeway
Houston, TX 77027 Map & directions
https://www.autonation.com
Sales: (832) 391-5229 Service: (866) 316-7434",Houston,TX,,77027,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=397214185/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/22/13/33/2024_mercedes-benz_glc-pic-7902427083102468676-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2024_Mercedes_Benz_GLC_300_RWD_W1NKM4GB3RF172568_RF172568.jpg,2024 Mercedes-Benz GLC 300 RWD,2024,Mercedes-Benz,GLC,W1NKM4GB3RF172568,41777,5926 ,preowned certified,,300 RWD,RF172568,255 hp 2L I4,Automatic,SUV / Crossover,Gasoline,,,,Polar White,,2024-11-16 20:08:41,10,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=397214185/NONE/DEFAULT,0,,29 MPG,Black,RWD,Great Deal,Benz of Houston Greenway,29.7413248,-95.4497272,Houston
CG-770273,Mercedes,8323915229,Leather Seats · Sunroof/Moonroof · & more,"We make it easy - we'll buy your car with a check that you
can deposit
the same day, our pre-owned vehicles come with a 5-day
return policy* and we'll
even sanitize your vehicle so you can buy and service
safely. Now that's
easy. Schedule an appointment today!

*Money-Back Guarantee is valid for 5 days or 250 miles,
whichever
comes first. See store for complete guarantee, warranty
and service contract
details.
3900 Southwest Freeway
Houston, TX 77027 Map & directions
https://www.autonation.com
Sales: (832) 391-5229 Service: (866) 316-7434",Houston,TX,,77027,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=397319033/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/11/12/22/16/2020_land_rover_range_rover_velar-pic-6655913918128890909-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2020_Land_Rover_Range_Rover_Velar_P250_R_Dynamic_S_AWD_SALYK2EX4LA269219_LA269219.jpg,2020 Land Rover Range Rover Velar P250 R-Dynamic S AWD,2020,Land Rover,Range Rover Velar,SALYK2EX4LA269219,34262,44602 ,Used,,P250 R-Dynamic S AWD,LA269219,247 hp 2L I4,Automatic,SUV / Crossover,Gasoline,,,,Fuji White,,2024-11-16 20:08:55,10,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=397319033/NONE/DEFAULT,0,,24 MPG,N/A,AWD,Fair Deal,Benz of Houston Greenway,29.7413248,-95.4497272,Houston
CG-770273,Mercedes,8323915229,Sunroof/Moonroof · Navigation System · & more,"We make it easy - we'll buy your car with a check that you
can deposit
the same day, our pre-owned vehicles come with a 5-day
return policy* and we'll
even sanitize your vehicle so you can buy and service
safely. Now that's
easy. Schedule an appointment today!

*Money-Back Guarantee is valid for 5 days or 250 miles,
whichever
comes first. See store for complete guarantee, warranty
and service contract
details.
3900 Southwest Freeway
Houston, TX 77027 Map & directions
https://www.autonation.com
Sales: (832) 391-5229 Service: (866) 316-7434",Houston,TX,,77027,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=397812270/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/11/04/22/18/2018_tesla_model_3-pic-6504826740389908721-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2018_Tesla_Model_3_Long_Range_RWD_5YJ3E1EA8JF015810_JF015810.jpg,2018 Tesla Model 3 Long Range RWD,2018,Tesla,Model 3,5YJ3E1EA8JF015810,18978,98025 ,Used,,Long Range RWD,JF015810,Electric,N/A,Sedan,Electric,,,,Pearl White Multi-Coat,,2024-11-16 20:09:09,10,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=397812270/NONE/DEFAULT,0,,N/A,Black,RWD,Good Deal,Benz of Houston Greenway,29.7413248,-95.4497272,Houston
CG-770273,Mercedes,8323915229,Adaptive Cruise Control · Alloy Wheels · & more,"We make it easy - we'll buy your car with a check that you
can deposit
the same day, our pre-owned vehicles come with a 5-day
return policy* and we'll
even sanitize your vehicle so you can buy and service
safely. Now that's
easy. Schedule an appointment today!

*Money-Back Guarantee is valid for 5 days or 250 miles,
whichever
comes first. See store for complete guarantee, warranty
and service contract
details.
3900 Southwest Freeway
Houston, TX 77027 Map & directions
https://www.autonation.com
Sales: (832) 391-5229 Service: (866) 316-7434",Houston,TX,,77027,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=397913769/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/11/12/21/18/2022_volkswagen_atlas_cross_sport-pic-3112164256689834428-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2022_Volkswagen_Atlas_Cross_Sport_V6_SE_FWD_with_Technology_1V2WE2CA3NC209877_NC209877.jpg,2022 Volkswagen Atlas Cross Sport V6 SE FWD with Technology,2022,Volkswagen,Atlas Cross Sport,1V2WE2CA3NC209877,29387,23025 ,Used,,V6 SE FWD with Technology,NC209877,276 hp 3.6L V6,8-Speed Automatic,SUV / Crossover,Gasoline,,,,Blue,,2024-11-16 20:09:23,10,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=397913769/NONE/DEFAULT,0,,21 MPG,Black,FWD,Fair Deal,Benz of Houston Greenway,29.7413248,-95.4497272,Houston
CG-770273,Mercedes,8323915229,Leather Seats · Sunroof/Moonroof · & more,"We make it easy - we'll buy your car with a check that you
can deposit
the same day, our pre-owned vehicles come with a 5-day
return policy* and we'll
even sanitize your vehicle so you can buy and service
safely. Now that's
easy. Schedule an appointment today!

*Money-Back Guarantee is valid for 5 days or 250 miles,
whichever
comes first. See store for complete guarantee, warranty
and service contract
details.
3900 Southwest Freeway
Houston, TX 77027 Map & directions
https://www.autonation.com
Sales: (832) 391-5229 Service: (866) 316-7434",Houston,TX,,77027,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=398092450/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/11/12/21/36/2017_land_rover_range_rover_sport-pic-6089541317413947113-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2017_Land_Rover_Range_Rover_Sport_V8_Autobiography_4WD_SALWV2FE1HA147839_HA147839.jpg,2017 Land Rover Range Rover Sport V8 Autobiography 4WD,2017,Land Rover,Range Rover Sport,SALWV2FE1HA147839,36678,45735 ,Used,,V8 Autobiography 4WD,HA147839,510 hp 5L V8,8-Speed Automatic,SUV / Crossover,Gasoline,,,,Santorini Black [B,,2024-11-16 20:09:37,10,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=398092450/NONE/DEFAULT,0,,16 MPG,Brown (Beige),AWD,Fair Deal,Benz of Houston Greenway,29.7413248,-95.4497272,Houston
CG-770273,Mercedes,8323915229,Leather Seats · Sunroof/Moonroof · & more,"We make it easy - we'll buy your car with a check that you
can deposit
the same day, our pre-owned vehicles come with a 5-day
return policy* and we'll
even sanitize your vehicle so you can buy and service
safely. Now that's
easy. Schedule an appointment today!

*Money-Back Guarantee is valid for 5 days or 250 miles,
whichever
comes first. See store for complete guarantee, warranty
and service contract
details.
3900 Southwest Freeway
Houston, TX 77027 Map & directions
https://www.autonation.com
Sales: (832) 391-5229 Service: (866) 316-7434",Houston,TX,,77027,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=398177600/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/11/06/09/17/2018_honda_odyssey-pic-8608098843129547269-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2018_Honda_Odyssey_Touring_Elite_FWD_5FNRL6H9XJB024331_JB024331.jpg,2018 Honda Odyssey Touring Elite FWD,2018,Honda,Odyssey,5FNRL6H9XJB024331,22562,110042 ,Used,,Touring Elite FWD,JB024331,280 hp 3.5L V6,Automatic,Minivan,Gasoline,,,,White,,2024-11-16 20:09:52,10,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=398177600/NONE/DEFAULT,0,,23 MPG,Brown (Beige),FWD,Fair Deal,Benz of Houston Greenway,29.7413248,-95.4497272,Houston
CG-770273,Mercedes,8323915229,Leather Seats · Navigation System · & more,"We make it easy - we'll buy your car with a check that you
can deposit
the same day, our pre-owned vehicles come with a 5-day
return policy* and we'll
even sanitize your vehicle so you can buy and service
safely. Now that's
easy. Schedule an appointment today!

*Money-Back Guarantee is valid for 5 days or 250 miles,
whichever
comes first. See store for complete guarantee, warranty
and service contract
details.
3900 Southwest Freeway
Houston, TX 77027 Map & directions
https://www.autonation.com
Sales: (832) 391-5229 Service: (866) 316-7434",Houston,TX,,77027,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=398483092/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/25/04/17/2018_lexus_es-pic-1421279737209774201-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2018_Lexus_ES_350_FWD_58ABK1GG0JU110881_JU110881.jpg,2018 Lexus ES 350 FWD,2018,Lexus,ES,58ABK1GG0JU110881,26756,38395 ,Used,,350 FWD,JU110881,268 hp 3.5L V6,Automatic,Sedan,Gasoline,,,,Eminent White Pearl,,2024-11-16 20:10:05,10,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=398483092/NONE/DEFAULT,0,,25 MPG,White (Parchment w/Birds Eye),FWD,Fair Deal,Benz of Houston Greenway,29.7413248,-95.4497272,Houston
CG-770273,Mercedes,8323915229,Leather Seats · Sunroof/Moonroof · & more,"We make it easy - we'll buy your car with a check that you
can deposit
the same day, our pre-owned vehicles come with a 5-day
return policy* and we'll
even sanitize your vehicle so you can buy and service
safely. Now that's
easy. Schedule an appointment today!

*Money-Back Guarantee is valid for 5 days or 250 miles,
whichever
comes first. See store for complete guarantee, warranty
and service contract
details.
3900 Southwest Freeway
Houston, TX 77027 Map & directions
https://www.autonation.com
Sales: (832) 391-5229 Service: (866) 316-7434",Houston,TX,,77027,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=398577300/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/11/04/22/18/2023_gmc_yukon_xl-pic-4548689906287861768-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2023_GMC_Yukon_XL_AT4_4WD_1GKS2HKD9PR170112_PR170112.jpg,2023 GMC Yukon XL AT4 4WD,2023,GMC,Yukon XL,1GKS2HKD9PR170112,67778,28244 ,Used,,AT4 4WD,PR170112,355 hp 5.3L V8,Automatic,SUV / Crossover,Gasoline,,,,Summit White,,2024-11-16 20:10:26,10,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=398577300/NONE/DEFAULT,0,,17 MPG,Jet Black,4WD,Fair Deal,Benz of Houston Greenway,29.7413248,-95.4497272,Houston
CG-770273,Mercedes,8323915229,Leather Seats · Sunroof/Moonroof · & more,"We make it easy - we'll buy your car with a check that you
can deposit
the same day, our pre-owned vehicles come with a 5-day
return policy* and we'll
even sanitize your vehicle so you can buy and service
safely. Now that's
easy. Schedule an appointment today!

*Money-Back Guarantee is valid for 5 days or 250 miles,
whichever
comes first. See store for complete guarantee, warranty
and service contract
details.
3900 Southwest Freeway
Houston, TX 77027 Map & directions
https://www.autonation.com
Sales: (832) 391-5229 Service: (866) 316-7434",Houston,TX,,77027,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=398735893/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/26/09/21/2023_acura_tlx-pic-3748063216111202906-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2023_Acura_TLX_FWD_with_A_Spec_Package_19UUB5F57PA005715_PA005715.jpg,2023 Acura TLX FWD with A-Spec Package,2023,Acura,TLX,19UUB5F57PA005715,36491,13375 ,Used,,FWD with A-Spec Package,PA005715,272 hp 2L I4,Automatic,Sedan,Gasoline,,,,Gray (Platinum White Pea),,2024-11-16 20:10:40,10,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=398735893/NONE/DEFAULT,0,,26 MPG,Black,FWD,Good Deal,Benz of Houston Greenway,29.7413248,-95.4497272,Houston
CG-770273,Mercedes,8323915229,Leather Seats · Sunroof/Moonroof · & more,"We make it easy - we'll buy your car with a check that you
can deposit
the same day, our pre-owned vehicles come with a 5-day
return policy* and we'll
even sanitize your vehicle so you can buy and service
safely. Now that's
easy. Schedule an appointment today!

*Money-Back Guarantee is valid for 5 days or 250 miles,
whichever
comes first. See store for complete guarantee, warranty
and service contract
details.
3900 Southwest Freeway
Houston, TX 77027 Map & directions
https://www.autonation.com
Sales: (832) 391-5229 Service: (866) 316-7434",Houston,TX,,77027,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=398792364/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/11/11/10/08/2018_mercedes-benz_e-class-pic-5280565992601643329-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2018_Mercedes_Benz_E_Class_E_400_Coupe_RWD_WDD1J6FB2JF036385_JF036385.jpg,2018 Mercedes-Benz E-Class E 400 Coupe RWD,2018,Mercedes-Benz,E-Class,WDD1J6FB2JF036385,28991,46923 ,Used,,E 400 Coupe RWD,JF036385,329 hp 3L V6,Automatic,Coupe,Gasoline,,,,Gray (Selenite Grey Metallic),,2024-11-16 20:10:54,10,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=398792364/NONE/DEFAULT,0,,23 MPG,Macchiato Beige/Brown,RWD,Fair Deal,Benz of Houston Greenway,29.7413248,-95.4497272,Houston
CG-770273,Mercedes,8323915229,Sunroof/Moonroof · Navigation System · & more,"We make it easy - we'll buy your car with a check that you
can deposit
the same day, our pre-owned vehicles come with a 5-day
return policy* and we'll
even sanitize your vehicle so you can buy and service
safely. Now that's
easy. Schedule an appointment today!

*Money-Back Guarantee is valid for 5 days or 250 miles,
whichever
comes first. See store for complete guarantee, warranty
and service contract
details.
3900 Southwest Freeway
Houston, TX 77027 Map & directions
https://www.autonation.com
Sales: (832) 391-5229 Service: (866) 316-7434",Houston,TX,,77027,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=399037698/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/11/02/12/38/2022_mercedes-benz_e-class-pic-1441733804222072792-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2022_Mercedes_Benz_E_Class_E_350_RWD_W1KZF8DB1NB083827_NB083827.jpg,2022 Mercedes-Benz E-Class E 350 RWD,2022,Mercedes-Benz,E-Class,W1KZF8DB1NB083827,39692,29604 ,preowned certified,,E 350 RWD,NB083827,255 hp 2L I4,Automatic,Sedan,Gasoline,,,,Black,,2024-11-16 20:11:09,10,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=399037698/NONE/DEFAULT,0,,27 MPG,Black,RWD,Fair Deal,Benz of Houston Greenway,29.7413248,-95.4497272,Houston
CG-770273,Mercedes,8323915229,Sunroof/Moonroof · & more,"We make it easy - we'll buy your car with a check that you
can deposit
the same day, our pre-owned vehicles come with a 5-day
return policy* and we'll
even sanitize your vehicle so you can buy and service
safely. Now that's
easy. Schedule an appointment today!

*Money-Back Guarantee is valid for 5 days or 250 miles,
whichever
comes first. See store for complete guarantee, warranty
and service contract
details.
3900 Southwest Freeway
Houston, TX 77027 Map & directions
https://www.autonation.com
Sales: (832) 391-5229 Service: (866) 316-7434",Houston,TX,,77027,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=399129737/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/11/08/15/14/2021_kia_telluride-pic-4280618466676280820-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2021_Kia_Telluride_S_FWD_5XYP64HC4MG101951_MG101951.jpg,2021 Kia Telluride S FWD,2021,Kia,Telluride,5XYP64HC4MG101951,22987,102498 ,Used,,S FWD,MG101951,291 hp 3.8L V6,Automatic,SUV / Crossover,Gasoline,,,,Everlasting Silver,,2024-11-16 20:11:23,10,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=399129737/NONE/DEFAULT,0,,23 MPG,Black,FWD,Fair Deal,Benz of Houston Greenway,29.7413248,-95.4497272,Houston
CG-770273,Mercedes,8323915229,Sunroof/Moonroof · Navigation System · & more,"We make it easy - we'll buy your car with a check that you
can deposit
the same day, our pre-owned vehicles come with a 5-day
return policy* and we'll
even sanitize your vehicle so you can buy and service
safely. Now that's
easy. Schedule an appointment today!

*Money-Back Guarantee is valid for 5 days or 250 miles,
whichever
comes first. See store for complete guarantee, warranty
and service contract
details.
3900 Southwest Freeway
Houston, TX 77027 Map & directions
https://www.autonation.com
Sales: (832) 391-5229 Service: (866) 316-7434",Houston,TX,,77027,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=399304925/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/11/06/09/18/2018_bmw_3_series-pic-4032150646834271912-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2018_BMW_3_Series_330i_Sedan_RWD_WBA8B9C51JEE82376_JEE82376.jpg,2018 BMW 3 Series 330i Sedan RWD,2018,BMW,3 Series,WBA8B9C51JEE82376,19499,49521 ,Used,,330i Sedan RWD,JEE82376,248 hp 2L I4,8-Speed Automatic,Sedan,Gasoline,,,,Alpine White,,2024-11-16 20:11:37,10,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=399304925/NONE/DEFAULT,0,,29 MPG,Brown (Venetian Beige),RWD,Fair Deal,Benz of Houston Greenway,29.7413248,-95.4497272,Houston
CG-770273,Mercedes,8323915229,Leather Seats · Navigation System · & more,"We make it easy - we'll buy your car with a check that you
can deposit
the same day, our pre-owned vehicles come with a 5-day
return policy* and we'll
even sanitize your vehicle so you can buy and service
safely. Now that's
easy. Schedule an appointment today!

*Money-Back Guarantee is valid for 5 days or 250 miles,
whichever
comes first. See store for complete guarantee, warranty
and service contract
details.
3900 Southwest Freeway
Houston, TX 77027 Map & directions
https://www.autonation.com
Sales: (832) 391-5229 Service: (866) 316-7434",Houston,TX,,77027,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=399532645/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/11/04/09/41/2017_audi_q7-pic-5704983687839052554-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2017_Audi_Q7_3.0T_quattro_Prestige_AWD_WA1VAAF75HD052171_HD052171.jpg,2017 Audi Q7 3.0T quattro Prestige AWD,2017,Audi,Q7,WA1VAAF75HD052171,19987,89733 ,Used,,3.0T quattro Prestige AWD,HD052171,333 hp 3L V6,Automatic,SUV / Crossover,Gasoline,,,,Silver,,2024-11-16 20:11:55,10,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176#listing=399532645/NONE/DEFAULT,0,,22 MPG,Black,AWD,Fair Deal,Benz of Houston Greenway,29.7413248,-95.4497272,Houston
